price,m2_price,square,rooms,district,micro_district,building_type,condition,floor/floors
36850,670,55,2,0,1,1,3,0.4
132000,1200,110,3,2,1,2,3,0.5
52500,500,105,4,0,1,2,3,0.9
82500,1250,66,2,1,3,2,3,0.25
35100,450,78,3,3,1,2,3,0.6
233000,1214,192,4,1,0,2,3,0.5833333333333334
110000,1068,103,3,1,0,2,7,1.0
82000,1025,80,4,1,2,3,5,0.2222222222222222
126000,962,131,3,3,1,1,7,1.0
115000,1009,114,3,2,0,1,7,0.7777777777777778
82000,1025,80,4,1,2,3,7,0.2222222222222222
102120,690,148,3,2,2,2,3,0.3
39000,1219,32,1,1,2,3,5,0.25
79800,1036,77,2,2,1,2,5,0.8
88500,1106,80,2,3,1,1,7,0.3333333333333333
33700,802,42,1,3,0,1,3,0.5555555555555556
66000,990,67,2,1,0,3,3,0.2857142857142857
111550,970,115,3,2,3,2,3,0.7692307692307693
62500,1008,62,3,1,2,1,7,1.0
73000,1123,65,3,1,3,2,7,0.3333333333333333
84500,1207,70,3,1,2,1,4,0.6
75000,1087,69,2,0,1,1,7,0.4
48800,1394,35,1,1,4,3,5,0.6666666666666666
51500,1073,48,2,1,2,1,7,0.6666666666666666
27500,982,28,2,2,0,1,7,1.0
48800,1162,42,2,1,0,3,5,0.75
99000,925,107,3,3,1,2,3,0.3076923076923077
47500,1105,43,2,0,3,2,7,0.8
40500,1191,34,1,2,2,3,7,0.7777777777777778
133000,760,175,5,2,1,1,5,0.6666666666666666
145000,1051,138,3,3,4,2,7,0.6153846153846154
114000,987,116,3,2,4,1,7,0.9
100000,1000,100,3,3,1,1,5,1.0
114000,991,115,3,2,4,1,7,0.9
114000,991,115,4,2,4,1,7,0.9
115000,1085,106,3,1,2,1,5,0.2
139000,993,140,3,1,2,1,5,0.5
99500,1327,75,2,3,1,2,7,0.5
85000,1214,70,2,3,4,2,5,0.7777777777777778
160000,1231,130,4,3,0,1,5,0.4444444444444444
90500,1240,73,2,0,4,2,3,0.7894736842105263
55000,1279,43,1,1,3,2,7,0.3
146000,1000,146,3,1,0,2,5,0.4166666666666667
78000,1099,71,2,1,2,2,5,0.1
125000,1667,75,2,3,3,2,7,1.0
86580,780,111,3,1,0,1,3,0.5714285714285714
51500,1051,49,1,0,1,1,7,0.1
125000,1136,110,3,2,4,2,7,1.0
107000,939,114,3,1,0,2,5,0.9
96000,1116,86,3,3,4,2,5,1.0
88000,1257,70,3,2,3,1,5,0.1111111111111111
188000,1146,164,4,3,2,2,7,0.6666666666666666
185000,954,194,4,3,4,1,5,0.5
145000,1593,91,3,1,4,2,5,0.8
87500,1042,84,2,1,0,2,5,0.4166666666666667
25000,1042,24,1,2,2,1,4,0.5
46500,1162,40,1,1,2,3,5,0.5
51000,1054,48,2,2,1,1,7,0.2
79500,1046,76,2,2,3,2,5,0.7
114000,1018,112,3,3,4,1,5,0.6666666666666666
35900,1026,35,1,0,0,3,7,0.3333333333333333
52500,905,58,3,2,3,1,4,0.75
78500,1006,78,2,1,2,2,7,0.3
255000,1962,130,4,2,3,2,7,0.14285714285714285
56500,1108,51,2,1,3,1,7,0.4
40500,1266,32,1,1,2,3,7,1.0
87500,781,112,4,2,4,2,7,0.46153846153846156
42000,1000,42,1,1,0,2,7,0.9166666666666666
82000,1038,79,2,1,0,2,7,0.08333333333333333
76000,1520,50,2,1,0,1,5,0.8333333333333334
50000,1064,47,2,0,1,1,7,0.5833333333333334
30000,789,38,1,3,1,2,7,0.25
60000,1053,57,2,1,0,2,7,0.9
39960,740,54,1,1,0,2,3,0.6875
147000,1225,120,3,0,2,2,7,0.9230769230769231
81000,1227,66,2,1,2,2,7,1.0
27800,695,40,1,1,0,2,3,0.8
47500,864,55,2,0,1,2,7,0.25
48000,873,55,2,0,1,2,7,0.25
67000,870,77,2,0,1,2,7,0.4166666666666667
118200,1200,98,3,1,0,2,3,0.8
57000,1140,50,2,1,0,2,7,0.7777777777777778
86500,1236,70,2,0,3,2,7,0.5
79000,1053,75,2,2,2,1,7,0.7272727272727273
59000,1157,51,2,1,2,2,7,0.8333333333333334
33000,846,39,1,0,3,2,7,0.8888888888888888
57200,923,62,2,0,3,2,7,0.6666666666666666
73320,780,94,3,1,2,2,7,0.8571428571428571
94500,1350,70,2,1,0,2,7,0.35714285714285715
73320,780,94,2,1,2,2,7,0.8571428571428571
73164,780,94,2,1,2,2,3,0.8571428571428571
72540,780,93,2,1,0,2,7,0.8571428571428571
38000,1118,34,1,0,2,3,5,0.6666666666666666
95000,633,150,3,2,2,2,7,1.0
46000,958,48,2,3,0,3,5,1.0
55500,721,77,2,2,2,2,7,1.0
55000,714,77,2,2,2,2,7,1.0
68250,750,91,3,1,0,2,3,0.7142857142857143
54000,1000,54,1,2,2,1,7,0.2222222222222222
66500,756,88,3,2,1,2,7,0.6428571428571429
87000,1074,81,3,1,2,2,7,0.8333333333333334
102800,695,148,3,2,2,2,7,0.3
45000,918,49,2,1,1,2,7,0.4166666666666667
178000,1575,113,2,3,4,1,7,0.25
55000,821,67,2,0,0,1,4,0.4444444444444444
125000,1779,70,2,1,0,2,7,0.5
39500,1162,34,1,2,2,3,4,0.1111111111111111
68000,765,89,3,2,2,2,3,0.9
118000,1073,110,3,1,3,2,7,0.8333333333333334
45000,738,61,3,3,0,1,4,0.3333333333333333
61200,862,71,3,1,4,2,7,0.5833333333333334
45000,1250,36,1,1,2,3,4,0.7777777777777778
42500,759,56,1,1,2,2,7,0.75
60300,887,68,2,3,3,1,7,0.6666666666666666
67000,1175,57,2,1,0,2,7,0.9
48800,887,55,1,2,3,2,7,0.75
58000,1371,42,1,3,1,2,7,0.8888888888888888
47300,860,55,1,2,3,2,7,0.75
27200,850,32,1,1,2,2,0,0.23076923076923078
37000,925,40,1,2,0,1,7,0.5
69000,1211,57,2,1,0,2,5,1.0
53000,662,80,4,2,3,1,4,0.3333333333333333
57500,1009,57,3,0,1,1,5,0.8
41500,1064,39,1,2,2,3,5,0.6
40500,1125,36,1,3,4,3,5,0.6
54000,651,83,2,1,0,1,7,0.8461538461538461
76000,1134,67,2,1,3,2,7,1.0
160000,777,206,5,2,3,1,3,0.9090909090909091
102120,920,111,3,1,4,2,3,0.7
111000,1233,90,3,3,3,2,7,1.0
79000,832,95,3,1,1,2,7,1.0
67500,1125,60,2,2,2,1,7,0.2
56000,1191,47,1,2,2,2,7,0.5833333333333334
57000,1267,45,1,2,1,2,7,0.2
66000,750,88,3,2,2,1,3,0.14285714285714285
38000,809,47,1,1,0,2,3,0.9
165000,1571,105,3,1,2,1,7,0.8333333333333334
37000,1057,35,1,2,0,3,7,0.6
75000,1000,75,2,1,0,2,5,0.3333333333333333
50000,1064,47,2,0,1,2,7,0.5833333333333334
138240,1280,108,3,1,2,2,7,0.5333333333333333
62000,727,85,2,1,0,2,3,0.16666666666666666
79000,1053,75,3,0,4,1,4,0.6
38000,927,41,2,3,1,1,4,0.5
85000,1308,65,3,1,2,3,5,0.1111111111111111
75000,781,96,3,1,0,1,7,1.0
72000,758,95,3,1,4,2,3,0.5
165000,922,179,5,0,4,1,5,0.42857142857142855
110000,1068,103,3,1,0,2,3,0.6875
106000,1039,102,3,1,0,2,7,0.6875
58000,1160,50,1,1,0,2,7,0.5
114000,1163,98,3,1,2,1,7,0.2
87500,1080,81,2,1,0,2,7,0.5
114000,1606,71,2,1,0,2,7,0.7857142857142857
107000,982,109,3,1,0,2,3,0.25
89000,856,104,3,1,0,2,3,0.25
90000,909,99,1,2,2,3,7,0.1111111111111111
50000,1087,46,1,1,1,3,7,0.6666666666666666
61000,1089,56,3,1,2,1,5,1.0
88000,1100,80,2,3,0,2,7,0.3333333333333333
84000,1167,72,2,0,1,2,7,0.25
42000,1167,36,1,1,2,3,5,0.25
114500,1145,100,3,2,3,2,7,0.8333333333333334
83000,1137,73,2,0,2,2,7,0.9166666666666666
75800,790,96,3,3,3,2,3,0.9
82000,1058,78,2,2,2,1,7,0.23076923076923078
135000,1350,100,4,3,4,1,7,0.5555555555555556
121625,1250,97,3,1,0,2,3,0.375
74000,1057,70,2,1,0,2,7,0.7777777777777778
78000,1040,75,2,2,2,1,7,0.7272727272727273
97000,882,110,4,3,3,1,7,0.8
70000,1000,70,2,0,1,2,7,1.0
133110,870,153,4,3,3,2,3,0.8333333333333334
59500,1026,58,1,1,0,1,3,0.8
50000,725,69,2,2,2,2,3,0.21428571428571427
41000,970,42,1,1,0,3,3,0.8571428571428571
56500,991,57,2,2,1,2,7,0.3333333333333333
105000,1000,105,4,1,3,3,7,0.3333333333333333
90000,1098,82,3,2,0,1,5,0.5833333333333334
58000,1160,50,2,1,0,2,7,0.7777777777777778
60000,698,86,3,2,1,3,3,1.0
145000,1051,138,3,3,4,2,7,0.5
35500,794,45,1,2,1,2,3,0.7142857142857143
53940,870,62,2,2,1,2,3,0.6428571428571429
55000,797,69,2,2,2,2,3,0.6428571428571429
128750,1030,125,4,1,0,2,3,1.0
131140,830,158,4,1,0,2,3,0.5
161040,880,183,4,1,0,2,3,0.7857142857142857
41000,906,45,1,1,0,2,3,0.8571428571428571
52000,981,53,1,1,0,2,7,1.0
34000,829,41,1,1,2,2,3,0.9166666666666666
85000,977,87,2,1,0,3,3,0.7142857142857143
84000,1077,78,3,1,0,3,5,0.3333333333333333
85000,850,100,3,1,0,2,5,0.4444444444444444
55000,663,83,2,1,3,1,3,0.9166666666666666
180000,1000,180,5,3,0,1,7,0.8571428571428571
40500,988,41,1,2,1,1,7,0.6
108000,956,113,3,1,0,1,7,0.9
113000,1614,70,2,1,0,2,7,0.7142857142857143
54000,1038,52,2,1,2,3,4,0.2222222222222222
62000,1069,58,3,3,3,2,4,1.0
55000,1058,52,2,1,2,3,4,0.2222222222222222
41000,1242,33,1,1,2,3,5,0.4444444444444444
45000,1023,44,1,1,2,3,4,0.7777777777777778
96800,800,121,3,3,4,2,3,0.6875
38000,585,65,2,0,3,1,3,0.3333333333333333
115000,1173,98,3,1,2,1,7,0.2
39950,850,47,2,1,0,2,3,0.3333333333333333
199000,1716,116,3,1,0,2,3,0.6
52000,1040,50,2,0,2,3,5,0.2
68000,764,89,3,2,2,2,3,0.9
53000,1293,41,1,1,0,1,7,0.3333333333333333
55000,965,57,3,1,2,3,4,1.0
105500,1669,63,1,1,0,2,7,0.375
115000,1150,100,3,1,0,2,3,0.2857142857142857
59800,704,85,3,1,2,2,3,1.0
51500,1288,40,1,1,2,2,7,0.6
52500,750,70,2,1,0,1,3,1.0
172500,1250,138,4,3,1,2,7,0.9285714285714286
59000,797,74,2,1,0,2,7,0.7777777777777778
57000,750,76,2,1,0,2,7,0.4
87000,806,108,3,1,0,2,7,0.2857142857142857
198000,680,291,6 и более,0,2,2,7,0.8461538461538461
53000,1082,49,1,1,0,2,7,0.5
51000,1020,50,2,1,0,2,7,0.7
136000,1275,107,3,2,1,1,5,0.5
53500,1189,45,2,3,1,3,5,1.0
57000,1267,45,1,1,4,1,7,0.3
58000,1318,44,1,2,4,1,7,0.5
42000,1312,32,1,1,2,3,5,1.0
64500,1402,46,1,1,0,2,7,1.0
67500,1089,62,3,3,1,3,5,0.1111111111111111
40000,1212,33,1,2,2,3,7,0.4444444444444444
57000,1267,45,1,1,3,2,7,0.3
110000,1774,62,2,1,0,2,7,0.6666666666666666
55000,1222,45,2,3,1,3,5,1.0
76500,900,85,3,1,2,3,5,0.2222222222222222
59000,1180,50,1,1,0,1,7,0.9166666666666666
74200,1142,65,2,3,3,2,7,0.5
67000,838,80,3,0,3,1,7,1.0
105000,1050,100,4,1,0,1,7,0.7
68900,830,83,2,1,0,1,5,0.8
86000,1229,70,2,3,1,1,7,0.5
88000,1257,70,3,2,1,1,5,0.1111111111111111
146000,1217,120,3,3,0,1,7,0.9230769230769231
48500,622,78,2,0,1,1,3,0.375
53500,863,62,2,2,1,2,7,0.6428571428571429
44901,1069,42,1,2,2,2,7,0.8666666666666667
75000,1210,62,2,3,1,1,7,0.3333333333333333
59000,1000,59,2,1,2,1,7,0.8333333333333334
45000,918,49,2,1,1,1,7,0.4166666666666667
41500,1064,39,1,2,2,3,5,0.6
39500,1013,39,1,2,2,3,5,0.6
55000,948,58,3,2,3,1,4,0.75
63000,1432,44,2,3,4,3,5,0.4
31200,650,48,1,2,1,2,3,0.5294117647058824
39500,1129,35,1,0,3,3,4,1.0
30800,700,44,1,0,0,2,3,0.3125
166000,1694,98,3,1,0,2,7,0.7
55500,957,58,3,0,3,3,5,0.2
89000,1254,71,2,3,3,2,7,0.9
45430,770,59,1,1,0,1,3,0.125
56000,966,58,3,1,2,3,0,1.0
156000,1099,142,3,1,2,1,7,0.4444444444444444
79500,855,93,4,0,3,3,7,0.1111111111111111
116000,1009,115,3,1,0,3,7,0.7142857142857143
132000,1082,122,3,1,0,2,3,0.3333333333333333
94500,909,104,3,1,1,2,7,0.6666666666666666
101000,981,103,3,1,0,2,3,0.14285714285714285
64000,1032,62,2,2,2,2,7,0.8571428571428571
81000,1080,75,2,1,0,2,3,0.2777777777777778
75500,2157,35,3,1,1,1,5,0.8571428571428571
79800,1306,61,3,1,4,3,7,0.1111111111111111
57800,997,58,3,1,2,3,4,1.0
56800,757,75,4,3,1,1,5,1.0
57000,803,71,3,0,0,3,4,0.8
54000,1019,53,2,0,4,3,4,1.0
190000,1557,122,4,1,2,1,7,0.7777777777777778
73150,770,95,3,1,0,1,0,0.125
139200,1200,116,3,1,0,2,3,0.8
66000,750,88,3,2,2,2,3,0.14285714285714285
47000,1000,47,1,2,1,2,3,0.8888888888888888
52000,1156,45,1,1,0,2,7,0.3333333333333333
155000,1490,104,3,1,0,2,7,0.9285714285714286
73000,1123,65,3,1,2,3,5,0.8888888888888888
74500,1202,62,3,2,4,3,5,0.4
45500,1338,34,1,2,4,3,5,0.5555555555555556
106000,1178,90,3,1,0,2,7,0.3333333333333333
64000,1103,58,2,0,3,1,7,0.7777777777777778
158400,880,180,4,1,0,2,3,0.75
100000,935,107,3,3,4,2,3,0.3076923076923077
82000,976,84,2,1,0,2,5,0.8461538461538461
33600,700,48,1,2,1,2,3,0.17647058823529413
148000,1321,112,4,2,1,2,7,0.25
39500,1129,35,1,1,3,3,4,1.0
45000,1264,36,1,1,4,3,4,0.1111111111111111
74000,1138,65,2,3,3,2,5,0.7
70000,848,82,2,2,1,2,7,0.21428571428571427
48500,866,56,2,2,1,2,3,0.8
67500,1164,58,3,0,3,3,5,0.4
42000,1235,34,1,0,3,3,4,0.7777777777777778
120000,1597,75,2,1,0,2,7,1.0
38000,1152,33,1,2,2,3,4,0.2222222222222222
57500,991,58,2,1,2,3,4,0.8888888888888888
61000,1052,58,3,3,1,3,5,1.0
136500,1147,119,3,3,1,1,5,0.6666666666666666
105000,1312,80,2,3,1,1,5,0.2
250000,2000,125,4,2,3,2,7,0.15384615384615385
81500,1006,81,3,2,2,3,4,0.3333333333333333
37000,1194,31,1,3,1,1,4,0.6
55000,1196,46,1,0,1,2,5,0.9
53500,922,58,3,1,3,3,5,0.2
130000,992,131,3,2,4,1,7,0.25
64500,759,85,3,1,2,2,7,0.5555555555555556
109000,736,148,3,2,2,2,3,0.3
57000,950,60,2,1,2,3,7,0.4444444444444444
92000,1095,84,4,3,4,1,7,0.4
36500,1217,30,1,3,2,1,7,0.3333333333333333
52000,1156,45,1,1,2,3,5,0.5555555555555556
35500,1183,30,1,3,0,2,4,0.75
55000,1250,44,1,1,2,1,7,0.8333333333333334
45000,900,50,1,2,1,1,7,1.0
47000,1000,47,1,1,0,1,3,0.8333333333333334
55000,1279,43,1,1,3,1,7,0.3
67000,1117,60,2,3,0,3,7,0.2222222222222222
77500,1092,71,2,1,2,1,7,0.1111111111111111
90500,1191,76,2,1,0,2,7,0.25
125000,1667,75,3,3,3,2,7,1.0
78000,1114,70,2,1,3,2,5,0.8
66000,825,80,2,0,2,1,7,0.9
146000,1000,146,3,1,0,1,7,0.4166666666666667
300000,2308,130,3,3,4,1,7,0.8888888888888888
92000,1150,80,2,3,3,2,7,0.4166666666666667
76500,841,91,4,1,2,3,5,0.2222222222222222
185000,1370,135,4,1,3,1,7,1.0
167000,1687,99,3,1,0,2,7,0.875
259000,1786,145,4,1,2,2,7,1.0
80000,1143,70,2,1,3,2,5,0.8
60000,1200,50,1,3,1,2,5,0.8
35500,807,44,1,0,0,2,3,0.9375
117000,1560,75,2,1,0,2,7,1.0
48500,836,58,2,2,2,2,3,0.2857142857142857
176000,912,193,4,1,4,1,5,0.9090909090909091
56500,1153,49,2,1,2,3,5,0.75
78000,1219,64,3,1,2,3,7,0.2222222222222222
48500,866,56,2,2,2,2,3,0.2857142857142857
35800,796,45,1,0,0,2,3,0.875
58000,1261,46,2,2,1,2,7,0.75
54400,788,69,2,1,0,2,3,0.6875
46500,816,57,2,1,1,1,7,0.25
39000,1219,32,1,1,2,3,4,0.2
70500,801,88,3,2,2,2,3,0.9
90000,1000,90,4,2,4,1,5,0.2
55000,1019,54,2,1,1,2,7,0.4
77000,1027,75,2,3,1,1,7,0.5833333333333334
50000,1087,46,1,1,2,3,7,0.6666666666666666
105000,1000,105,4,1,0,3,7,0.3333333333333333
40500,964,42,1,0,1,2,3,0.5
77000,1069,72,2,2,0,2,7,0.14285714285714285
126000,984,128,3,2,4,1,7,0.4166666666666667
65000,730,89,3,1,1,2,7,0.14285714285714285
48500,735,66,2,1,1,2,3,0.14285714285714285
31500,750,42,1,1,1,2,3,0.7142857142857143
111800,1085,103,3,1,0,2,3,0.75
78700,1036,76,2,1,0,2,3,0.9166666666666666
56000,966,58,3,2,3,3,5,1.0
53500,1216,44,2,3,1,3,5,1.0
77500,724,107,3,1,2,3,5,0.4444444444444444
74000,1233,60,1,3,0,2,3,0.625
41000,1171,35,1,1,2,3,5,0.8888888888888888
75000,1071,70,2,0,2,1,5,0.4
64000,1123,57,2,1,0,2,7,1.0
47500,1105,43,1,1,3,3,5,0.5555555555555556
85000,1328,64,2,1,0,2,7,0.2
68000,1308,52,2,1,2,3,5,1.0
70500,849,83,2,1,0,1,7,0.8
120000,1224,98,3,1,2,1,7,0.7857142857142857
49500,1100,45,1,1,0,2,7,0.1111111111111111
30500,735,42,1,2,2,2,3,0.7142857142857143
55500,816,68,3,0,1,1,4,0.4
69000,1255,55,1,2,2,2,7,0.7
128000,1280,100,4,2,4,1,7,0.5555555555555556
68000,1046,65,3,1,4,2,7,0.4375
130000,1140,114,3,1,2,2,7,1.0
22400,550,41,2,1,0,2,3,0.5
73000,723,101,3,3,1,2,7,1.0
75000,750,100,3,1,0,2,7,0.875
62000,1000,62,2,3,1,2,7,0.35714285714285715
72000,1029,70,2,1,0,2,7,0.7777777777777778
65500,1040,63,3,3,4,3,7,0.8
80000,1039,77,2,2,1,1,7,0.8
112000,1087,103,3,1,2,1,7,1.0
36000,1241,29,1,3,2,1,7,1.0
200000,1333,150,3,2,2,2,7,0.2
89000,864,103,2,3,0,1,7,0.2
66000,1269,52,2,3,1,3,7,0.2222222222222222
68500,1142,60,2,1,1,1,7,0.14285714285714285
34500,503,69,2,2,0,1,3,0.6666666666666666
105000,921,114,3,2,2,1,7,0.8
118000,1180,100,3,2,2,2,7,1.0
48000,1116,43,2,0,3,1,5,0.75
55000,1000,55,2,1,2,3,7,0.75
54500,826,66,2,1,0,1,7,1.0
83420,860,97,3,1,0,2,5,0.9285714285714286
81000,1080,75,4,1,2,3,7,0.2222222222222222
83000,1092,76,2,0,3,2,7,0.8888888888888888
75000,938,80,2,2,2,1,7,0.6
138000,1150,120,3,2,2,1,7,0.3
148000,987,150,3,2,2,1,7,0.5
52000,1238,42,2,1,2,3,7,1.0
142000,1268,112,4,2,1,2,7,0.25
47000,922,51,2,0,4,2,4,1.0
79000,1039,76,3,0,0,3,5,0.6
89000,864,103,3,3,0,1,7,0.2
63000,984,64,2,2,1,2,7,1.0
68500,1142,60,2,1,1,2,7,0.14285714285714285
103000,1062,97,3,1,3,2,7,0.08333333333333333
67000,1314,51,2,2,2,1,7,0.8888888888888888
87000,1192,73,2,3,1,1,7,1.0
99000,1065,93,2,1,0,1,5,0.6
38000,844,45,2,3,3,2,7,0.75
120000,1062,113,3,1,0,2,7,0.8333333333333334
92000,1211,76,2,1,0,2,7,0.25
58000,1289,45,1,2,1,2,7,0.7692307692307693
44000,917,48,1,2,4,1,3,0.7333333333333333
37500,815,46,1,1,0,2,3,0.25
76000,1101,69,3,1,2,2,7,0.6
47000,1146,41,2,3,1,1,5,1.0
48500,1010,48,1,1,0,3,5,0.2222222222222222
85000,1214,70,3,3,1,1,7,0.1111111111111111
67500,1038,65,3,0,2,3,7,0.4
58000,1000,58,3,0,1,2,7,0.16666666666666666
44000,1100,40,1,0,1,1,7,1.0
86500,1089,79,2,3,0,2,7,0.2
52300,1189,44,1,3,3,2,5,0.8
63700,1118,57,2,1,1,1,7,0.8
58000,1137,51,1,2,2,2,7,0.5454545454545454
92000,814,113,3,1,0,2,3,0.3333333333333333
23500,547,43,1,3,0,2,3,1.0
42000,1200,35,1,1,2,3,7,0.8
115000,1127,102,3,0,1,2,7,0.6666666666666666
61500,1430,43,2,1,0,2,5,1.0
37500,938,40,1,0,2,3,7,0.6666666666666666
52000,912,57,3,3,2,1,5,0.25
51500,1170,44,2,1,3,1,5,0.2
66000,1138,58,2,3,1,1,7,0.8
50000,1163,43,1,1,2,2,5,0.3888888888888889
275000,1348,204,4,1,3,2,3,0.2
137000,1370,100,3,2,1,2,7,1.0
47500,1105,43,2,0,1,3,4,0.8
64000,810,79,2,1,0,1,3,0.2222222222222222
36400,791,46,1,1,0,2,3,0.25
96600,1150,84,2,3,4,2,3,0.625
61000,1052,58,3,1,2,1,4,0.25
36500,787,46,1,1,2,1,3,0.5384615384615384
53000,1205,44,2,3,1,1,5,1.0
39000,907,43,1,1,2,1,5,1.0
69500,986,70,2,1,0,1,7,0.2222222222222222
58000,753,77,2,1,2,2,3,0.3333333333333333
51000,1020,50,2,3,0,1,5,0.5
65500,1129,58,3,0,3,1,7,0.8
39000,1300,30,1,3,2,1,7,0.25
105000,1061,99,3,2,1,1,7,0.2
35200,1006,35,1,0,2,3,5,0.3333333333333333
57000,838,68,2,2,2,1,7,0.9230769230769231
64740,780,83,2,1,0,2,3,0.5625
45820,790,58,1,1,0,2,3,0.4375
66500,700,95,3,0,1,1,3,0.75
62480,710,88,3,1,1,2,3,0.7142857142857143
49680,720,69,2,1,1,2,3,0.5714285714285714
49680,720,69,2,1,1,2,3,0.7857142857142857
62480,710,88,3,1,1,2,3,0.35714285714285715
29250,750,39,1,1,1,2,3,0.7857142857142857
59640,710,84,3,1,1,2,3,0.5714285714285714
67940,790,86,2,1,0,2,3,0.9375
67940,790,86,2,1,0,2,3,0.75
65570,790,83,2,1,0,2,3,0.875
56000,800,70,2,1,0,2,3,0.8125
49600,800,62,1,1,0,2,3,0.125
46400,800,58,1,1,0,2,3,0.9375
109385,835,131,3,1,0,2,3,0.5714285714285714
90950,850,107,3,1,0,2,3,0.5714285714285714
90950,850,107,3,1,0,2,3,0.35714285714285715
68000,850,80,2,1,0,2,3,0.5714285714285714
36500,961,38,1,1,0,1,7,0.75
40500,1125,36,1,2,4,2,4,0.6
57510,710,81,3,1,1,2,3,0.6428571428571429
46400,800,58,1,1,0,2,3,0.6875
189175,1150,164,4,3,1,1,3,0.3
115000,1075,107,3,1,2,1,7,0.875
54750,750,73,2,1,0,2,3,0.5833333333333334
33540,780,43,1,1,0,2,3,0.6153846153846154
33540,780,43,1,1,0,2,3,1.0
70500,750,94,3,1,0,2,3,0.4166666666666667
67500,750,90,3,1,0,2,3,0.16666666666666666
54427,750,73,2,1,0,2,3,0.9285714285714286
33540,780,43,1,1,0,2,3,0.5714285714285714
72000,1180,61,3,1,2,2,7,0.6
105000,882,119,3,1,3,2,7,1.0
85800,1243,69,2,1,2,2,3,0.4166666666666667
37000,925,40,1,1,0,2,3,0.5
48500,1010,48,1,1,0,2,7,0.1111111111111111
179000,1755,102,3,1,0,2,7,0.5
120000,1935,62,2,1,0,2,7,0.6666666666666666
124000,1000,124,3,2,2,1,7,1.0
102000,850,120,4,3,2,1,3,1.0
92500,1142,81,2,1,0,2,3,0.5833333333333334
111240,1080,103,3,1,0,2,3,0.75
85000,1049,81,3,1,0,2,7,0.9090909090909091
66000,815,81,3,1,2,2,3,0.9285714285714286
47200,800,59,1,1,0,2,3,0.9375
96605,695,139,4,1,0,2,3,1.0
64000,1231,52,2,3,1,2,5,0.3
64000,1231,52,2,3,1,1,5,0.3333333333333333
58500,1147,51,2,1,2,2,7,0.8333333333333334
95000,1250,76,3,1,0,2,7,0.25
100000,800,125,3,3,1,2,5,1.0
53500,1216,44,1,1,0,2,7,0.6923076923076923
58000,1184,49,1,1,0,2,7,0.4166666666666667
105000,1050,100,3,1,0,2,3,0.6
53500,1216,44,2,1,3,1,7,0.2
88000,1100,80,2,1,2,1,7,0.14285714285714285
97500,1493,65,2,3,1,1,7,0.26666666666666666
38500,837,46,1,1,0,1,3,0.9285714285714286
75000,1250,60,1,3,0,2,3,0.625
61620,1200,51,1,1,2,1,3,0.8333333333333334
179500,1795,100,3,1,0,2,7,0.35714285714285715
158400,880,180,4,1,0,2,3,0.6428571428571429
65800,1265,52,2,1,2,3,7,1.0
58000,1450,40,1,3,1,2,5,0.2222222222222222
58500,1064,55,3,3,1,1,5,1.0
62250,750,83,2,2,2,1,3,0.6363636363636364
74500,1221,61,2,3,4,2,7,0.42857142857142855
73000,986,74,2,1,0,2,7,0.75
85000,1214,70,2,3,1,2,7,0.7777777777777778
56000,1120,50,2,1,0,1,7,0.7777777777777778
67000,1000,67,2,1,2,3,7,0.5555555555555556
43000,1103,39,1,3,1,1,5,0.8181818181818182
128750,1030,125,4,1,0,2,7,0.7142857142857143
93326,720,130,4,1,4,2,3,0.25
76500,948,81,2,1,0,2,3,0.9166666666666666
39500,1274,31,1,3,2,1,5,0.25
56404,930,61,1,1,0,2,3,0.32
67000,1047,64,3,3,4,3,5,0.8
51000,1062,48,1,1,2,1,7,0.6666666666666666
95000,1557,61,2,2,1,2,7,0.7
64000,1123,57,2,1,0,2,7,0.9
53940,870,62,2,2,1,2,5,0.6428571428571429
121040,890,136,3,1,0,2,3,0.4166666666666667
87000,1243,70,2,0,3,1,7,0.5
53000,1082,49,1,1,0,2,3,0.5
49500,798,62,2,1,0,2,3,0.5
41000,970,42,1,1,0,2,3,0.8571428571428571
128750,1030,125,4,1,0,2,5,0.7142857142857143
56000,1302,43,2,1,2,2,5,0.75
46000,1211,38,1,1,0,2,7,0.6666666666666666
76500,900,85,4,1,2,3,7,0.2222222222222222
58000,1000,58,3,1,2,2,4,0.2
38500,837,46,1,1,0,2,0,0.9285714285714286
64780,820,79,2,1,0,1,7,0.3333333333333333
57000,983,58,3,2,3,2,5,1.0
84000,1000,84,2,1,0,2,7,0.9166666666666666
76000,1013,75,3,0,0,1,5,1.0
62000,1069,58,3,1,2,2,4,0.25
56000,1302,43,2,1,2,2,4,0.75
63000,1465,43,2,3,4,2,7,0.5
93326,720,130,4,1,4,2,3,0.3333333333333333
65000,1140,57,2,1,0,2,7,0.9
69000,1113,62,2,1,3,1,7,0.9166666666666666
50000,1163,43,2,1,2,2,5,0.25
98000,891,110,3,0,1,2,7,0.9166666666666666
249400,1450,172,6 и более,1,0,2,3,1.0
105000,921,114,3,2,2,2,7,0.8
205000,1367,150,3,2,2,1,7,0.16666666666666666
53500,1244,43,2,1,2,2,5,1.0
56000,1302,43,2,1,2,2,7,0.75
78960,840,94,2,1,0,2,3,0.3333333333333333
83000,965,86,3,2,4,1,7,0.8333333333333334
59800,1300,46,2,0,2,1,7,0.8
78500,913,86,3,2,4,1,7,0.1111111111111111
130000,1300,100,4,3,4,1,7,0.5555555555555556
49500,1151,43,2,1,2,2,7,0.75
